lang_description,lang_code,constant_name,definition
Korean,kr,puff,퍼프
Korean,kr,Pulmonary,폐
Korean,kr,PULM{{Pulmonary}},혈청 {{폐렴}}
Korean,kr,Pulse,맥박
Korean,kr,Punjabi,펀자 브어
Korean,kr,Pupils,학생
Korean,kr,Purchase,구매
Korean,kr,Purchase/Return,구매 / 돌아갑니다
Korean,kr,Purchases,구매
Korean,kr,Pyschiatry,병리과
Korean,kr,P{{Justify Header}},P {{헤더 정당화}}
Korean,kr,P?li,팔리 어
Korean,kr,q.3h,q.3h
Korean,kr,q.4h,q.4h
Korean,kr,q.5h,q.5h
Korean,kr,q.6h,q.6h
Korean,kr,q.8h,q.8h
Korean,kr,q.d.,q.d.
Korean,kr,q.i.d.,q.i.d.
Korean,kr,QOE,QOE
Korean,kr,QOH,QOH
Korean,kr,QOH is less than monthly usage,QOH는 월간 사용량보다 적습니다.
Korean,kr,Qty,수량
Korean,kr,QTY,수량
Korean,kr,Quality,품질
Korean,kr,Quality Measures (CQM),품질 측정 (CQM)
Korean,kr,Quantity,수량
Korean,kr,Quantity changed,수량 변경됨
Korean,kr,Quantity for NDC,NDC의 수량
Korean,kr,Quantity On Hand,수량
Korean,kr,quantity seems unusable,수량이 사용할 수없는 것처럼 보입니다.
Korean,kr,Quechua,케 추아 어
Korean,kr,Query Error,검색어 오류
Korean,kr,Question Mark,물음표
Korean,kr,Queue for HCFA batch processing,HCFA 일괄 처리 대기열
Korean,kr,Queue for HCFA batch processing and printing,HCFA 배치 처리 및 인쇄 대기열
Korean,kr,Queue for UB-92 batch processing,UB-92 일괄 처리 대기열
Korean,kr,Queue for UB-92 batch processing and printing,UB-92 일괄 처리 및 인쇄 대기열
Korean,kr,Queued,대기 중
Korean,kr,Queued Events Administration,지연된 이벤트 관리
Korean,kr,Queued for,대기중인
Korean,kr,Queued for Transfer,전송 대기 중
Korean,kr,Queued Submissions Administration,대기중인 제출 관리
Korean,kr,Quick Picks,빠른 추천
Korean,kr,Quit,떠나다
Korean,kr,Quit Alcohol,알콜 중단
Korean,kr,R,아르 자형
Korean,kr,R/LG{{right/left gonioscopy}},R / LG {{오른쪽 / 왼쪽 gonioscopy}}
Korean,kr,R/LPACH{{right/left pachymetry}},R / LPACH {{오른쪽 / 왼쪽 pachymetry}}
Korean,kr,R/LSCH1{{right/left Schirmers I (w/o anesthesia)}},R / LSCH1 {{오른쪽 / 왼쪽 Schirmers I (마취제 제외)}}
Korean,kr,R/LSCH2{{right/left Schirmers II (w/ anesthesia)}},R / LSCH2 {{오른쪽 / 왼쪽 쉬르 머스 II (마취제 포함)}}
Korean,kr,R/LTBUT{{right/left Tear Break Up Time}},R / LTBUT {{오른쪽 / 왼쪽 분리 시간}}
Korean,kr,"RA for Patient, Encounter, or Trace","환자, 만남 또는 추적을위한 RA"
Korean,kr,Race,인종
Korean,kr,Race and Ethnicity,인종과 민족
Korean,kr,Race/Ethnicity,인종 / 민족
Korean,kr,RAC{{right anterior chamber}},RAC {{오른쪽 전방}}
Korean,kr,Radio,라디오
Korean,kr,Radio buttons,라디오 버튼
Korean,kr,RAD{{right adnexa}},RAD {{right adnexa}}
Korean,kr,Random Drug Screen,임의 약물 화면
Korean,kr,Range,종교
Korean,kr,Rashes,발진
Korean,kr,Rate,율
Korean,kr,Rather than granting access to each ACO individually for each user the program grants access to groups that request these privileges. These groups are called Access Request Objects (ARO).,각 사용자에 대해 각 ACO에 개별적으로 액세스 권한을 부여하는 대신 프로그램은 이러한 권한을 요청하는 그룹에 대한 액세스 권한을 부여합니다. 이러한 그룹을 액세스 요청 개체 (ARO)라고합니다.
Korean,kr,Ratio,비율
Korean,kr,Raw Report,원시 보고서
Korean,kr,RB{{right brow}},RB {{오른쪽 이마}}
Korean,kr,RCMT{{right Central Macular Thickness}},RCMT {{오른쪽 중앙 황반 두께}}
Korean,kr,RCOM{{right comments}},RCOM {{right comments}}
Korean,kr,RCUP{{right cup}},RCUP {{오른쪽 컵}}
Korean,kr,RC{{right conjunctiva}},RC {{오른쪽 결막}}
Korean,kr,RD{{retinal detachment}},RD {망막 박리}}
Korean,kr,RD{{right disc}},RD {{오른쪽 디스크}}
Korean,kr,Re Identification,다시 확인
Korean,kr,Re Identification Process is completed,재 식별 과정이 완료되었습니다.
Korean,kr,Re Identification Process is ongoing,재 식별 과정 진행중
Korean,kr,Re-identification files will be saved in,재 식별 파일은에 저장됩니다
Korean,kr,Re-Injury?,재 부상?
Korean,kr,Re-Open,다시 열다
Korean,kr,Re-Open Visit,방문 재개
Korean,kr,Re-opened,다시 열었다.
Korean,kr,Re-opening this visit will cause a void. Payment information will need to be re-entered. Do you want to proceed?,이 방문을 재개하면 무효가됩니다. 지불 정보를 다시 입력해야합니다. 진행 하시겠습니까?
Korean,kr,Reaction,반응
Korean,kr,Reactions,반응
Korean,kr,Reactivate,재 활성화
Korean,kr,react{{reactivity}},반응하다 {{reactivity}}
Korean,kr,Read,독서
Korean,kr,Read Only,읽기 전용
Korean,kr,Read-only from History,기록에서 읽기 전용
Korean,kr,Real Name,실제 이름
Korean,kr,Really delete,완전히 삭제하십시오.
Korean,kr,Reason,이유
Korean,kr,Reason Deceased,사망 원인
Korean,kr,Reason for Death,죽음의 이유
Korean,kr,Reason for Referral,추천 사유
Korean,kr,Reason for referral,추천 사유
Korean,kr,Reason for Visit,방문 사유
Korean,kr,Reason/Form,이유 / 양식
Korean,kr,Reason/Plan,이유 / 계획
Korean,kr,Recall,소환
Korean,kr,Recall Board,리콜 보드
Korean,kr,Recall Board: Disable,리콜 보드 : 사용 안 함
Korean,kr,Recall Campaigns,리콜 캠페인
Korean,kr,Recall only - any method,리콜 만 - 모든 방법
Korean,kr,Recall only - no calls,회수 만 - 전화가 없습니다.
Korean,kr,Recall Reason,리콜 이유
Korean,kr,Recall Schedule,리콜 일정
Korean,kr,Recall to provider,공급자에게 회상
Korean,kr,Recall When,언제
Korean,kr,Recalls,리콜
Korean,kr,Receipt,영수증
Korean,kr,Receipt for Payment,지불 영수증
Korean,kr,Receipt Generated,생성 된 영수증
Korean,kr,Receipts by Payment Method Report,지불 방법 보고서 별 수령
Korean,kr,Receipts Summary,영수증 요약
Korean,kr,Received,받은
Korean,kr,Received By,수신
Korean,kr,Received Faxes,받은 팩스
Korean,kr,"Received, not reviewed","받은, 검토하지 않음"
Korean,kr,"Received, unreviewed","받은, 검토되지 않은"
Korean,kr,Receiver,리시버
Korean,kr,Receiver ID,수신기 ID
Korean,kr,Receiver ID (ISA08),수신기 ID (ISA08)
Korean,kr,Receiver ID Qualifier (ISA07),수신자 ID 한정자 (ISA07)
Korean,kr,Receiver IDs,리시버 ID
Korean,kr,Recent three passwords are not allowed.,최근 세 개의 암호는 허용되지 않습니다.
Korean,kr,Recently Completed,최근 완료 됨
Korean,kr,Recipient,수신자
Korean,kr,Recipient List Is Empty,받는 사람 목록이 비어 있습니다.
Korean,kr,Recipient Name,받는 사람 이름
Korean,kr,Recipient of the Disclosure,공개 자의 수령인
Korean,kr,Recipient required unless status is Done,상태가 완료되지 않은 경우 수신자 필요
Korean,kr,Recommendation,추천
Korean,kr,Recommendation For Follow Up,후속 조치 권고
Korean,kr,Recommendations,권장 사항
Korean,kr,Recommendations and treatment,권장 사항 및 처리 방법
Korean,kr,Recommendations by specialist,전문가의 권장 사항
Korean,kr,RECORD,기록
Korean,kr,Record,기록
Korean,kr,Record already exist,레코드가 이미 있습니다.
Korean,kr,Record and chart changes in vital signs ( Height / Weight / BP with in scope ).,생체 신호 (범위 / 높이 / 체중 / 혈압)의 변화를 기록하고 도표화하십시오.
Korean,kr,Record and chart changes in vital signs (BP out of scope).,바이탈 사인의 변경 사항을 기록하고 차트로 작성합니다 (범위를 벗어나는 BP).
Korean,kr,Record and chart changes in vital signs (Height / Weight out of scope).,생체 신호 (Height / Weight of scope)의 변화를 기록하고 도표화하십시오.
Korean,kr,Record and chart changes in vital signs (New).,생체 신호에 변경 사항 기록 및 차트 작성 (신규)
Korean,kr,Record and chart changes in vital signs (SET 1).,생체 신호 (SET 1)의 변화를 기록하고 도표화하십시오.
Korean,kr,Record and chart changes in vital signs.,바이탈 사인의 변화를 기록하고 도표화하십시오.
Korean,kr,Record demographics.,인구 통계를 기록하십시오.
Korean,kr,Record Disclosure,기록 공개
Korean,kr,Record of Fitness,피트니스의 기록
Korean,kr,Record Payment,지불 기록
Korean,kr,Record Request,기록 요청
Korean,kr,Record Request Date,기록 요청 날짜
Korean,kr,Record smoking status for patients 13 years old or older.,13 세 이상 환자의 흡연 상태를 기록하십시오.
Korean,kr,Records,기록
Korean,kr,records found,발견 된 기록
Korean,kr,records found.,발견 된 기록.
Korean,kr,records per page,페이지 당 기록
Korean,kr,Recreational drug use,레크리에이션 마약 사용
Korean,kr,Recreational Drugs,레크리에이션 마약
Korean,kr,Rectal,직장
Korean,kr,Rectal Exam,직장 검사
Korean,kr,rectally,직장으로
Korean,kr,Rectangle,구형
Korean,kr,Recurrence,회귀
Korean,kr,Recurrent Appointment Display Widget,재발 예약 표시 위젯
Korean,kr,Recurrent Appointments,재발 예약
Korean,kr,Red Desaturation,레드 불포화
Korean,kr,Red Desat{{red desaturation}},Red Desat {{붉은 불포화 성}}
Korean,kr,Redirection,리디렉션
Korean,kr,Redness,적색
Korean,kr,Redo,다시 하다
Korean,kr,reduced:,줄인:
Korean,kr,Refer,부치다
Korean,kr,Refer By,추천자
Korean,kr,Refer Date,추천 날짜
Korean,kr,Refer To,인용하다
Korean,kr,Refer to Message,메시지 참조
Korean,kr,Reference classification (risk level),참조 분류 (위험도)
Korean,kr,Reference range of results,결과 범위 참조
Korean,kr,Reference Reason,참조 이유
Korean,kr,Reference this Account Id: ,이 계정 ID 참조 :
Korean,kr,Referer,리퍼러
Korean,kr,Referer name and signature,참조 인 이름 및 서명
Korean,kr,Referral,추천
Korean,kr,Referral By,추천자
Korean,kr,Referral Card,추천 카드
Korean,kr,Referral Date,추천 날짜
Korean,kr,Referral Form,추천서
Korean,kr,REFERRAL FORM,추천서
Korean,kr,Referral ID,추천 ID
Korean,kr,Referral Provider,추천 제공자
Korean,kr,Referral Reason,추천 사유
Korean,kr,Referral Source,추천 출처
Korean,kr,Referral Source for Encounters,만남을위한 추천 소스
Korean,kr,Referral To,추천 대상
Korean,kr,Referrals,추천
Korean,kr,Referrals Report,추천 보고서
Korean,kr,Referred by,추천 자
Korean,kr,Referred By,추천자
Korean,kr,Referred to,추천 자
Korean,kr,Referrer,추천자
Korean,kr,Referrer Address,리퍼러 주소
Korean,kr,Referrer Diagnosis,리퍼러 진단
Korean,kr,Referrer diagnosis,리퍼러 진단
Korean,kr,Referrerid,레프 레 리드
Korean,kr,Referring physician and practice,의사와 의논
Korean,kr,Referring provider,추천 제공자
Korean,kr,Referring Provider,추천 제공자
Korean,kr,ReFill,다시 채우다
Korean,kr,Refill,다시 채우다
Korean,kr,Refills,리필
Korean,kr,refills,리필
Korean,kr,Reflexes normal,반사 신경계
Korean,kr,Refraction Comments,굴절 코멘트
Korean,kr,Refraction Method,굴절 방법
Korean,kr,Refractive States,굴절 상태
Korean,kr,Refresh,업데이트
Korean,kr,Refresh Screen,화면 새로 고침
Korean,kr,Refreshing Reminders,새로 고침 알림
Korean,kr,Refund,환불금
Korean,kr,Refused,거절 한
Korean,kr,Refused To State,주 거부 됨
Korean,kr,reg_re,등록
Korean,kr,regarding,...에 관해서
Korean,kr,register,등록
Korean,kr,Register,등록되었습니다
Korean,kr,"Register your installation with OEMR to receive important notifications, such as security fixes and new release announcements.",보안 수정 및 새 릴리스 공지와 같은 중요한 알림을 받으려면 OEMR에 설치를 등록하십시오.
Korean,kr,Registered,등록되었습니다
Korean,kr,registered,등록 된 모듈
Korean,kr,Registered email,등록 된 이메일
Korean,kr,Registered id,등록 된 이드
Korean,kr,Registered Modules,등록일
Korean,kr,Registration Date,등록 양식
Korean,kr,Registration Form,재활
Korean,kr,Rehabilitation,거부
Korean,kr,Rehabilitation physician,재활 의사
Korean,kr,Rejected,재발 가능성
Korean,kr,Relapse Potential,재발 가능성
Korean,kr,Relate To,관련
Korean,kr,Related,관련 문제
Korean,kr,Related Issue,관련 환자의주의 사항
Korean,kr,Related Patient Notes,관련 환자 노트
Korean,kr,Relation(s) / Children,관계 / 아이들
Korean,kr,Relations,처지
Korean,kr,Relationship,관계
Korean,kr,Relative ordering of this entity,이 엔티티의 상대 순서 지정
Korean,kr,Relatives,친척
Korean,kr,Relatives Blood Pressure,친척 혈압
Korean,kr,Relatives Cancer,친척 암
Korean,kr,Relatives Diabetes,친척 당뇨병
Korean,kr,Relatives Epilepsy,친척 간질
Korean,kr,Relatives Heart,친척 심장
Korean,kr,Relatives Mental Illness,친족 정신 질환
Korean,kr,Relatives Stroke,친척 스트로크
Korean,kr,Relatives Suicide,친척 자살
Korean,kr,Relatives Tuberculosis,친척 결핵
Korean,kr,Relay Health credentials are missing from this user account.,이 사용자 계정에서 릴레이 상태 정보가 누락되었습니다.
Korean,kr,Relay Health ID,릴레이 상태 ID
Korean,kr,Release,해제
Korean,kr,Release Date,출시일
Korean,kr,Religion,종교
Korean,kr,Religious Affiliation,종교적 소속
Korean,kr,Religious exemption,종교 면제
Korean,kr,Reload,다시로드
Korean,kr,reload names below,아래에서 이름을 새로 고침
Korean,kr,Relogin,재 로그인
Korean,kr,Remdr,Remdr
Korean,kr,Remember Selected Facility,선택한 시설 기억하기
Korean,kr,Reminder,알림
Korean,kr,Reminder Campaigns,알림 캠페인
Korean,kr,Reminder done,완료 알림
Korean,kr,Reminder intervals,알림 간격
Korean,kr,Reminder Not Sent Yet,아직 알림이 전송되지 않음
Korean,kr,Reminder only - any method,알림 만 - 모든 방법
Korean,kr,Reminder only - no calls,알림 만 - 통화하지 않음
Korean,kr,Reminder Sent,알림을 보냈습니다.
Korean,kr,Reminder Sent On,알림이 전송되었습니다.
Korean,kr,Reminder to provider,제공 업체 알림
Korean,kr,Reminder/recall - any method,미리 알림 / 리콜 - 모든 방법
Korean,kr,Reminder/recall - no calls,알림 / 회상 - 전화 없음
Korean,kr,Reminder/recall - to provider,알림 / 리콜 - 공급자에게
Korean,kr,Reminders,알림
Korean,kr,REMIT TO,REMIT TO
Korean,kr,Remote Host,원격 호스트
Korean,kr,Remove,풀다
Korean,kr,Remove all rules from plan,계획에서 모든 규칙 제거
Korean,kr,Remove Bottom Pane,맨 아래 창 제거
Korean,kr,Remove Group,그룹 삭제
Korean,kr,REMOVE GROUP,그룹 제거
Korean,kr,Remove Group Form,그룹 양식 삭제
Korean,kr,Remove Tab,탭 제거
Korean,kr,Remove this Prescription from the list of RXs dispensed,분배 된 RX 목록에서이 처방전을 제거하십시오.
Korean,kr,Removes support for immunizations,예방 접종에 대한 지원을 제거합니다.
Korean,kr,Removes support for phpMyAdmin,phpMyAdmin에 대한 지원을 제거합니다.
Korean,kr,Removes support for prescriptions,처방전에 대한 지원을 제거합니다.
Korean,kr,Removes the bottom pane by default on start up.,시작시 하단 패널을 기본적으로 제거합니다.
Korean,kr,Removes the Chart Tracker feature,차트 추적기 기능을 제거합니다.
Korean,kr,Renal Stones,신장 결석
Korean,kr,Rename,이름 변경
Korean,kr,Rename Group,그룹 이름 변경
Korean,kr,Rendering,렌더링
Korean,kr,Rendering Provider,렌더링 공급자
Korean,kr,Rendering Provider Number,렌더링 업체 수
Korean,kr,Rendering Provider Number (Type),렌더링 공급자 번호 (유형)
